id,name, facebook, twitter, website, genre, mtv
761, Turnpike Troubadours ,http://www.facebook.com/118890786303,http://www.twitter.com/tptroubadours,,Country,http://www.cmt.com/artists/turnpike-troubadours/biography
762, Vicente Fernández ,http://www.facebook.com/161829897161822,http://www.twitter.com/_vicentefdez,,World/International,http://www.mtv.com/artists/vicente-fernandez/biography
763, Wham! ,http://www.facebook.com/75889690752,,,Pop,http://www.mtv.com/artists/wham/biography
764, Vybz Kartel ,http://www.facebook.com/168621784942,http://www.twitter.com/vybz_kartel,,World/Reggae,http://www.mtv.com/artists/vybz-kartel/biography
765, Wisin Y Yandel ,http://www.facebook.com/15186429446,http://www.twitter.com/wisinyyandel,,Latin,http://www.mtv.com/artists/wisin-y-yandel/biography
766, Z-Ro ,http://www.facebook.com/109748175709824,,,Hip-Hop,http://www.mtv.com/artists/z-ro/biography
767, Dev ,,,,Pop,http://www.mtv.com/artists/dev/biography
768, Cinderella ,http://www.facebook.com/214796565287087,http://www.twitter.com/cinderellanet,http://www.cinderella.net/,Rock,http://www.mtv.com/artists/cinderella/biography
769, The 1975 ,http://www.facebook.com/365648163464988,http://www.twitter.com/the1975,http://the1975.com,Indie Rock,http://www.mtv.com/artists/the-1975/biography
770, Tom Odell ,http://www.facebook.com/213305495367901,http://www.twitter.com/tompeterodell,http://www.tomodell.com/us/home,Alternative,http://www.mtv.com/artists/tom-odell/biography
771, Sundy Best ,http://www.facebook.com/136487073040046,http://twitter.com/SundyBest,http://www.sundybest.net,Country,http://www.cmt.com/artists/sundy-best/biography
772, Keith Walker ,http://www.facebook.com/332326102106,http://www.twitter.com/http://www.keithwalker.net,http://www.keithwalker.net,Contemporary Country,http://www.cmt.com/artists/keith-walker/biography
773, Kathleen Regan ,http://www.twitter.com/https://www.facebook.com/KathleenReganMusic,http://www.twitter.com/https://www.facebook.com/KathleenReganMusic,,Contemporary Country,http://www.cmt.com/artists/kathleen-regan/biography
774, Ella Henderson ,http://www.facebook.com/EllaHendersonMusic,,,Rock,http://www.mtv.com/artists/ella-henderson/biography
775, Silento ,,,,,http://www.mtv.com/artists/silento/biography
776, Hailee Steinfeld ,,,,Pop,http://www.mtv.com/artists/hailee-steinfeld/biography
777, a-ha ,,,http://a-ha.com/,Rock,http://www.mtv.com/artists/a-ha/biography
778, Bantam ,,,,,http://www.mtv.com/artists/bantam/biography
779, Aaron Watson ,http://www.facebook.com/11573344701,http://www.twitter.com/aaron_watson,http://www.aaronwatson.com,Country,http://www.cmt.com/artists/aaron-watson/biography
780, Ashley McBryde ,,,,,http://www.cmt.com/artists/ashley-mcbryde/biography
781, Azealia Banks ,http://www.facebook.com/113818888722802,http://www.twitter.com/azealiabanks,http://www.azealiabanks.com,Rap,http://www.mtv.com/artists/azealia-banks/biography
782, Beenie Man ,http://www.facebook.com/109513232407475,,http://www.djblackcooli.co.uk,Dancehall,http://www.mtv.com/artists/beenie-man/biography
783, Barry White ,http://www.facebook.com/131145939604,http://www.twitter.com/realbarrywhite,,Soul,http://www.mtv.com/artists/barry-white/biography
784, Bilal ,http://www.facebook.com/322680454431565,http://www.twitter.com/bilal,http://www.bilalmusic.com,Soul,http://www.mtv.com/artists/bilal/biography
785, Bob Seger ,http://www.facebook.com/21454949640,http://www.twitter.com/bobseger,http://hollywoodandvine.com/bobseger/index.shtml,Rock,http://www.mtv.com/artists/bob-seger/biography
786, Bobby Bare ,http://www.facebook.com/122362564452032,http://www.twitter.com/bobbybarejrdoc,http://www.bobbybare.net/,Country,http://www.cmt.com/artists/bobby-bare/biography
787, Breaking Benjamin ,http://www.facebook.com/5697393167,http://www.twitter.com/breakingbenj,,Rock,http://www.mtv.com/artists/breaking-benjamin/biography
788, Buckethead ,http://www.facebook.com/109580269061850,http://www.twitter.com/bucketheadarmy,,Rock,http://www.mtv.com/artists/buckethead/biography
789, Bubba Sparxxx ,http://www.facebook.com/235415653242611,http://www.twitter.com/therealbubbak,,Country,http://www.cmt.com/artists/bubba-sparxxx/biography
790, Caitlyn Smith ,,http://www.twitter.com/caitlynsmith,http://www.caitlynsmith.com,Country,http://www.cmt.com/artists/caitlyn-smith/biography
791, Cher ,http://www.facebook.com/112915798740840,http://www.twitter.com/cher,http://cher.com/,Pop,http://www.mtv.com/artists/cher/biography
792, Collin Raye ,http://www.facebook.com/collinraye,,http://www.collinraye.com/,Country,http://www.cmt.com/artists/collin-raye/biography
793, Cobra Starship ,http://www.facebook.com/8297841100,http://www.twitter.com/cobrastarship,http://www.cobrastarship.com,Alternative,http://www.mtv.com/artists/cobra-starship/biography
794, Daft Punk ,http://www.facebook.com/22476490672,http://www.twitter.com/daftpunk,http://randomaccessmemories.com,Dance,http://www.mtv.com/artists/daft-punk/biography
795, Diplo ,http://www.facebook.com/28071939336,http://www.twitter.com/diplo,http://diplo.com/,Dance,http://www.mtv.com/artists/diplo/biography
796, E.M.S ,http://www.facebook.com/420468668025559,http://www.twitter.com/iam_e_m_s,,Hip-Hop/Rap,http://www.mtv.com/artists/ems/biography
797, Emily West ,http://www.facebook.com/6287874070,http://www.twitter.com/emilywestmusic,,Country,http://www.cmt.com/artists/emily-west/biography
798, Fantasia ,http://www.facebook.com/357870576152,http://www.twitter.com/tasiasword,http://www.fantasiaofficial.com/,R&B/Soul,http://www.mtv.com/artists/fantasia/biography
799, Fergie ,http://www.facebook.com/5645523675,http://www.twitter.com/fergie,http://fergie.blackeyedpeas.com/,Electronic/Dance,http://www.mtv.com/artists/fergie/biography
800, Foxes ,http://www.facebook.com/133239136774183,http://www.twitter.com/iamfoxes,,Rock,http://www.mtv.com/artists/foxes/biography
801, Frankie Ballard ,http://www.facebook.com/67931816085,http://www.twitter.com/frankieballard,http://www.frankieballard.com,Country,http://www.cmt.com/artists/frankie-ballard/biography
802, fun. ,http://www.facebook.com/31508205711,http://www.twitter.com/ournameisfun,http://www.ournameisfun.com,Alternative,http://www.mtv.com/artists/fun/biography
803, The Gibson Brothers ,,,http://www.gibsonbrothers.com/,Bluegrass,http://www.cmt.com/artists/the-gibson-brothers/biography
804, Grandmaster Caz ,,,,Hip-Hop,http://www.mtv.com/artists/grandmaster-caz/biography
805, Hedley ,http://www.facebook.com/6496593906,http://www.twitter.com/hedleyonline,,Rock,http://www.mtv.com/artists/hedley/biography
806, Himesh Reshammiya ,,,,,http://www.mtv.com/artists/himesh-reshammiya/biography
807, Himesh Reshammiya ,,,,,http://www.mtv.com/artists/himesh-reshammiya-00/biography
808, Hilary Duff ,http://www.facebook.com/19987834992,http://www.twitter.com/hilaryduff,http://hilaryduff.com/,Pop,http://www.mtv.com/artists/hilary-duff/biography
809, James Morrison ,http://www.facebook.com/6134209286,http://www.twitter.com/jamesmorrisonok,,Singer/Songwriter,http://www.mtv.com/artists/james-morrison/biography
810, Jenni Rivera ,http://www.facebook.com/22511018923,http://www.twitter.com/jennirivera,,Singer/Songwriter,http://www.mtv.com/artists/jenni-rivera/biography
811, Joe Thomas ,http://www.facebook.com/133359070185633,http://www.twitter.com/joethomas4real,http://www.kedar.com/,R&B/Soul,http://www.mtv.com/artists/joe-thomas/biography
812, Jessica Andrews ,http://www.facebook.com/33148687562,,http://www.JessicaAndrews.com/,Country,http://www.cmt.com/artists/jessica-andrews/biography
813, Jessie Ware ,http://www.facebook.com/153128401409092,http://www.twitter.com/jessieware,http://jessieware.com/,Pop,http://www.mtv.com/artists/jessie-ware/biography
814, Jethro Tull ,http://www.facebook.com/155624494454309,http://www.twitter.com/jethrotull,http://www.j-tull.com/,Rock,http://www.mtv.com/artists/jethro-tull/biography
815, Jimmy Wayne ,http://www.facebook.com/jimmywayne,http://twitter.com/JimmyWayne,,Country,http://www.cmt.com/artists/jimmy-wayne/biography
816, John Conlee ,,,http://www.johnconlee.com,Country,http://www.cmt.com/artists/john-conlee/biography
817, Juicy J ,http://www.facebook.com/142029109274703,http://www.twitter.com/therealjuicyj,http://therealjuicyj.com,Hip-Hop/Rap,http://www.mtv.com/artists/juicy-j/biography
819, Keith Whitley ,,,,Country,http://www.cmt.com/artists/keith-whitley/biography
821, Leona Lewis ,http://www.facebook.com/7877857618,http://www.twitter.com/leonalewis,http://www.leonalewismusic.co.uk/index.php/index,Rock,http://www.mtv.com/artists/leona-lewis/biography
822, Lyle Lovett ,http://www.facebook.com/7112046086,http://www.twitter.com/lylelovett,http://lylelovett.com/,Country,http://www.cmt.com/artists/lyle-lovett/biography
823, Mandy Barnett ,,,http://www.MandyBarnett.com,Traditional Country,http://www.cmt.com/artists/mandy-barnett/biography
824, Marco Antonio Solís ,http://www.facebook.com/92162515296,http://www.twitter.com/marcoasolis,http://www.marcomusic.com/,World/International,http://www.mtv.com/artists/marco-antonio-solis/biography
825, Mary Mary ,http://www.facebook.com/23042970052,http://www.twitter.com/therealmarymary,http://www.mary-mary.com/,R&B/Soul,http://www.mtv.com/artists/mary-mary/biography
826, Menudo ,http://www.facebook.com/121802759762,http://www.twitter.com/menudomusic,,Latin,http://www.mtv.com/artists/menudo/biography
827, Mika ,http://www.facebook.com/6006248039,http://www.twitter.com/mikasounds,,Rock,http://www.mtv.com/artists/mika-2/biography
828, Newsboys ,http://www.facebook.com/33108412065,http://www.twitter.com/newsboys,http://www.newsboys.com,Christian & Gospel,http://www.mtv.com/artists/newsboys/biography
829, Nicole Scherzinger ,http://www.facebook.com/20226877432,http://www.twitter.com/nicolescherzy,http://www.hernameisnicole.com/,Rock,http://www.mtv.com/artists/nicole-scherzinger/biography
830, Pat Benatar ,http://www.facebook.com/48610806423,http://www.twitter.com/pbenatar,http://benatar.com/,Rock,http://www.mtv.com/artists/pat-benatar/biography
831, Patrick Stump ,http://www.facebook.com/304367905023,http://www.twitter.com/patrickstump,,Rock,http://www.mtv.com/artists/patrick-stump/biography
832, Paulina Rubio ,http://www.facebook.com/19021260521,http://www.twitter.com/paurubio,http://www.paulinarubio.com,Pop,http://www.mtv.com/artists/paulina-rubio/biography
833, Ricky Skaggs ,http://www.facebook.com/168666989829284,http://www.twitter.com/rickyskaggs,,Country,http://www.cmt.com/artists/ricky-skaggs/biography
834, Sammi Smith ,,,,Country,http://www.cmt.com/artists/sammi-smith/biography
835, Shawn Mullins ,http://www.facebook.com/50587801799,http://www.twitter.com/mullinsshawn,http://www.shawnmullins.com/,Rock,http://www.mtv.com/artists/shawn-mullins/biography
836, SHeDAISY ,http://www.facebook.com/15049808882,http://www.twitter.com/shedaisy,http://www.shedaisy.com/,Country,http://www.cmt.com/artists/shedaisy/biography
837, Sheila on 7 ,http://www.facebook.com/108360155854878,http://www.twitter.com/sheilaon7,,Rock,http://www.mtv.com/artists/sheila-on-7/biography
838, Shelby Lynne ,http://www.facebook.com/5950123433,http://www.twitter.com/shelbylynne_68,http://www.shelbylynne.com,Americana,http://www.cmt.com/artists/shelby-lynne/biography
839, Simple Plan ,http://www.facebook.com/6085906515,http://www.twitter.com/simpleplan,http://www.simpleplan.com/,Pop/Rock,http://www.mtv.com/artists/simple-plan/biography
840, Soundgarden ,http://www.facebook.com/271730225599,http://www.twitter.com/soundgarden,http://www.soundgardenworld.com,Rock,http://www.mtv.com/artists/soundgarden/biography
841, The Beach Boys ,http://www.facebook.com/8216394139,http://www.twitter.com/thebeachboys,http://www.brianwilson.com/,Rock,http://www.mtv.com/artists/the-beach-boys/biography
842, The Canton Spirituals ,,,,Inspirational,http://www.mtv.com/artists/the-canton-spirituals/biography
843, The Cranberries ,http://www.facebook.com/43228062105,http://www.twitter.com/the_cranberries,http://www.cranberries.ie/,Rock,http://www.mtv.com/artists/the-cranberries/biography
844, The Cure ,,http://www.twitter.com/thecure_,http://www.thecure.com/,College Rock,http://www.mtv.com/artists/the-cure/biography
845, The Isley Brothers ,http://www.facebook.com/618462199,,http://www.theisleybrothers.net/,R&B/Soul,http://www.mtv.com/artists/the-isley-brothers/biography
846, The Smashing Pumpkins ,http://www.facebook.com/smashingpumpkins,http://twitter.com/SmashingPumpkin,http://www.smashingpumpkins.com,Alternative,http://www.mtv.com/artists/the-smashing-pumpkins/biography
847, The Whites ,,,,Country,http://www.cmt.com/artists/the-whites/biography
848, Truth Be Told ,,,,,http://www.mtv.com/artists/truth-be-told/biography
849, UB40 ,http://www.facebook.com/267046415289,http://www.twitter.com/ub40official,http://www.ub40-dep.com/,Reggae,http://www.mtv.com/artists/ub40/biography
850, William Fitzsimmons ,http://www.facebook.com/8719038675,http://www.twitter.com/wfitzsimmons,http://www.williamfitzsimmons.com/,Contemporary Folk,http://www.mtv.com/artists/william-fitzsimmons/biography
851, Alabama Shakes ,http://www.facebook.com/183773601688563,http://www.twitter.com/alabama_shakes,http://www.alabamashakes.com,Rock,http://www.mtv.com/artists/alabama-shakes/biography
852, Charlie Simpson ,,,,Rock,http://www.mtv.com/artists/charlie-simpson-1/biography
853, MET G. ,http://www.facebook.com/114673462746,http://twitter.com/metg803,,Dirty South,http://www.mtv.com/artists/met-g-1/biography
854, Haze Da Punter ,http://www.facebook.com/153169764734481,http://www.twitter.com/hazedapunter,http://www.hazedapunter.com,Hip-Hop,http://www.mtv.com/artists/haze-da-punter/biography
855, Jay Entendre ,http://www.facebook.com/jayentendreonline,http://twitter.com/JAYENTENDRE,,Alternative Rap,http://www.mtv.com/artists/jay-entendre/biography
856, SoMo ,,,,,http://www.mtv.com/artists/somo/biography
857, TJ Howard ,http://www.facebook.com/tjhowardmusic,http://www.twitter.com/tjhowardmusic,,Contemporary Country,http://www.cmt.com/artists/tj-howard/biography
858, George Ezra ,,,,,http://www.mtv.com/artists/george-ezra/biography
859, Nico & Vinz ,http://www.facebook.com/nicoandvinz/,http://www.twitter.com/nicoandvinz,http://nicoandvinz.com/,Pop,http://www.mtv.com/artists/nico-vinz/biography
860, Alanis Morissette ,http://www.facebook.com/6002796793,http://www.twitter.com/alanis,http://alanis.com,Pop/Rock,http://www.mtv.com/artists/alanis-morissette/biography
861, Alka Yagnik ,,,,,http://www.mtv.com/artists/alka-yagnik/biography
862, America ,http://www.facebook.com/142221522497290,http://www.twitter.com/americaband,,Rock,http://www.mtv.com/artists/america/biography
863, Anita Baker ,http://www.facebook.com/125843500768933,http://www.twitter.com/iamanitabaker,http://www.anitabaker.com/,Soul,http://www.mtv.com/artists/anita-baker/biography
864, Angie Stone ,http://www.facebook.com/147807848685930,http://www.twitter.com/angiestone,http://www.angiestoneonline.net/,R&B/Soul,http://www.mtv.com/artists/angie-stone/biography
865, Ashley Tisdale ,http://www.facebook.com/6845141683,http://www.twitter.com/ashleytisdale,,Pop,http://www.mtv.com/artists/ashley-tisdale/biography
866, Bad Company ,http://www.facebook.com/104011923707,http://www.twitter.com/officialbadco,http://www.bad-company.com/,Classic Rock,http://www.mtv.com/artists/bad-company/biography
867, AZ ,http://www.facebook.com/48901080713,,,Hip-Hop/Rap,http://www.mtv.com/artists/az/biography
868, Big Punisher ,http://www.facebook.com/ipower,http://www.twitter.com/ripbigpun,http://www.bigpunforever.com/,Hip-Hop/Rap,http://www.mtv.com/artists/big-punisher/biography
869, Billy Joe Royal ,,,,Country,http://www.cmt.com/artists/billy-joe-royal/biography
870, Brett Young ,,http://www.twitter.com/http://www.brettyoungmusic.com,http://www.brettyoungmusic.com,Contemporary Country,http://www.cmt.com/artists/brett-young/biography
871, Bring Me the Horizon ,http://www.facebook.com/51545473657,http://www.twitter.com/bmthofficial,,Metal,http://www.mtv.com/artists/bring-me-the-horizon/biography
